狮子王,9.0,531449,"['经典之所以称之为经典正是因为他无法复制,狮子王就是这样的经典,每一个细节都那么出色,每个音乐都那么动听,恰到好处的搞笑和贯彻始终的感动。这样的片子不管放到什么时候都不会落伍,因为他本身就是传奇', '又是一部是属于那个年代的影迷的经典', '台湾佳译影院译制的,非常用心的翻唱了所有曲目,相当不错。不过故事就次了点儿。', '应该是我看过的第一部迪士尼动画电影,还是看的英文版的,绝大部分句子没听懂,光看画面当年就觉得很惊艳!', '四星半吧...真的很喜欢...小时候看的...还看哭了哈哈哈...和家人每次说起The Lion King反倒不是提起辛巴...而是那三只hyena(好像是狗吧没记错的话)...被质问的时候第三只点头的笨蛋样子太深刻了哈哈哈...']"
指环王2：双塔奇兵,9.1,463712,"['第二部在延续第一部风格的同时,故事呈现出多线发展的格局,情节有了更高的观赏性。                                                                              第一部结尾,博罗米尔被强兽人杀死之后,两个哈比族人皮平和梅利也被强兽人绑架,阿拉贡、精灵莱戈拉斯(奥兰多•布鲁姆 饰)、侏儒金利一路追踪强兽人,营救皮平和梅利,遇到了“复活”的白袍巫师甘道夫(伊恩•麦凯伦 饰)。此时,投降索伦的白袍巫师萨鲁曼控制了人类洛汉王国的国王,并派出大量的强兽人军队,准备消灭人类。阿拉贡、莱戈拉斯和金利在甘道夫的带领下,帮助洛汉王国对抗邪恶力量的入侵。                                                                              幸运的皮平和梅利被会说话的树精救了出来,并且遇到“复活”的甘道夫,在甘道夫的授意下,树精保护了两人的安全,并且带他们参加树精大会,大会上,树精们讨论对待中土大战的态度:是继续当中立者,逆来顺受,还是奋起反抗?                                                                              身负重任的佛罗多(伊莱贾•伍德 饰)和山姆继续向末日山脉前进,一路上被咕噜跟踪,弗罗多依靠...                            (展开全部)', 'LOTR都有意或无意地削弱魔法的存在。因为LOTR所要传达的是:即使是平凡人也能改变事情的发展趋势,即使是最微不足道的角色也能改变许多人的命运,而魔法对事物进程的影响,却在演员们本色的表演中渐渐被淡化,这也是为什么在三部曲中魔法仅仅以渲染人物心理变化作为某种基调存在,而非针对某样事物的实体了。FOTR的行云如水可称为“公路电影”,而TTT与其说是魔幻篇章还不如说是战争史诗。', '第二部,树精很萌,甘道夫升级了,〔尊敬的用户甘道夫,恭喜你升级为vip1白袍巫师!〕→_→精灵王子吕秀才越来越帅了!', '比第一部有意思,树人开闸放水冲毁艾辛格的时候,其中一个着火的树人赶紧把头伸进水里笑死我了,好萌啊。假如一开始魔戒就被丢到末日火焰哪来这么多战争和死亡,和异形一样,都是人类的贪欲,自作孽。', '传奇延续,依旧震撼,精灵王子还是那么帅。', '4.5。蓝光加长版。其实根本找不到一点讨巧的地方,就像某些老派的歌手唱歌,不收只放,每个桥段都要倾心倾力去讲。高潮会持续到麻木,心灵被施以重压,放到任何时刻抑或时代都是空前绝后的观感;以够真挚的心态用挺笨拙的手段造最豪华的制作,这就是彼得·杰克逊。']"
我不是药神,9.0,1405826,"['放在豆瓣语境下,是部时至今日终于拍出来的国产“高分韩国电影”。拿现实题材拍商业类型片,社会意义摆在那,群戏也处理得相当不错。对我们国家而言,这样的电影多一部是一部,走一步是一步。', '这不是“中国版《达拉斯买家俱乐部》”,这是中国的真实事件改编的中国电影,是属于我们自己的电影,不知道就去百度一下“陆勇”。', '最大的病,其实是穷病。真的被感动了,整体都很成熟,也有些许韩片的影子。几个演员表演都非常出色。可看性和内在的表达都不错。这个世界最荒诞在于,越贴近真实,真实越荒诞。人这一生,太不易了。最后,王传君,加油哦!', '小时候路过一家药店,门口的对联写着“只愿世间无疾病,何愁架上药染尘”', '人生建议:别买零食,吃不下的。']"
大闹天宫,9.3,247524,"['这个猴子是我们国产动画片的骄傲,到了今天依然得指望着它说事儿~', '中国动画=大闹天空,虽然对很多动画来说这样很不公平,但是,你能找出其他这么有代表性的佳作?', '一类风格的极致,一种手法的极限与其所能趋至的完美。', '永远的经典', '要看就看影迷修复版,那是最好的版本。比官方的所谓40周年纪念版都好。玉帝的下巴上非常明显的有颗痣我会到处乱说吗?']"
两杆大烟枪,9.1,413342,"['没有人尝试那个卖假JB的想法么!', '中国多少年轻导演在学这风格', '结构很精细。艾德输光了钱的时候,恍惚出门,扶着墙吐,很真实。一贯老实的厨子打劫前突然说,带把刀好:Guns for show,knives for a pro.——你是不是有什么不为人知的过去?我不知道是马上要打劫可怕还是你的过去可怕。', '大轮回剧情,赞不绝口。配乐无比踩点。特写连毛孔胡渣都分毫毕现。摇摇欲坠,坐在各种笑料回荡的嘴角上,寻着被烟熏的发黄的咯吱作响的牙齿,就快要从这口腔中滑落下去。笑到背气的是帅哥那严峻,放纵时而又苦逼崩溃的脸。铤而走险后疯癫狂欢,年轻人们决不会想到这一切都只是纠葛的开始。', ""If you hold back anything, I'll kill you.\rIf you bend the truth, or I think you are, I'll kill you.\rIf you forget anything, I'll kill you.\rIn fact, you'll have to work very hard to stay alive, Nick...""]"
指环王1：魔戒再现,9.0,521187,"['比尔博•巴金斯是100多岁的哈比人,住在故乡夏尔,生性喜欢冒险,在年轻时的一次探险经历中,他从怪物咕噜手中得到了至尊魔戒,这枚戒指是黑暗魔君索伦打造的至尊魔戒,拥有奴役世界的邪恶力量,能够统领其他几枚力量之戒,在3000年前的人类联盟和半兽人大军的战役中,联盟取得了胜利 ,并得到了至尊魔戒,数千年的辗转后,魔戒落到咕噜手中,被比尔博碰巧得到。                                                                              因为和魔戒的朝夕相处,比尔博的心性也受到了影响,在他111岁的生日宴会上,他决定把一切都留给侄子佛罗多(伊莱贾‧伍德 饰),继续冒险。                                                                              比尔博的好朋友灰袍巫师甘道夫(伊恩‧麦凯伦 饰)知道至尊魔戒的秘密,同时,黑暗魔君索伦已经知道他的魔戒落在哈比族的手中。索伦正在重新建造要塞巴拉多,集结无数的半兽人,准备以大军 夺取魔戒,并且征服全世界。                                                                              甘道夫说服佛罗多将魔戒护送到精灵王国瑞文希尔,佛罗多在好朋友山姆、皮平和...                            (展开全部)', '每次看魔戒都会被奥兰度惊艳到~', '甘道夫掉下桥的那一刻,我真的落泪了......', '片子真长,Liv真美,Frodo真废物,就会叫""Aragorn""!', 'All time favorite!', '想到魔幻世界,想感受史诗的魅力,那就看它吧']"
飞越疯人院,9.1,414650,"['无论是现在还是在将来,疯人院和护士长化妆成各种形状潜伏在我们周围,飞越疯人院就永远有意义', '不可能飞越的,社会就是一个巨大的疯人院', '上大学时候看的,几乎是我从理想主义变为现实主义者的转折点.""现实是沥青水泥马路,想在上面睬一个脚印,比登天还难"".', 'R.P.McMurphy对体制的挑战以脑叶被切除告终,他对自由的追求失败了吗?他所有的尝试都改变了——哪怕一丁点——“疯子们”的生活环境和心灵禁锢。关于受到争议的死亡,则是酋长对完整人格的高度尊重,代表另一个层面的自由。', '这个世界上,一切都被预先谅解了,一切也就被卑鄙的许可了。---昆德拉']"
美丽心灵,9.0,512104,"['“我的追求带我穿越了物理、形而上学、幻觉,又带了回来”,顶尖科学家的世界已经足够神奇,何况他还有着伟大的爱情。这部电影不仅是纳什的精彩传记,更是对爱情的崇高礼赞——爱是无限,爱是信仰,爱是一切逻辑和原由。', '李笑来老师推荐的一部电影。纳什是历史上第一个广为人知的“用自己的精神战胜了自己的精神病”的人。看的时候不够专注,这是部需要安静认真去看的影片,另现实中精神病始终是一个没有最终被解密的领域,治疗的药物对人的大脑损伤很严重,加速度痴呆和记忆衰退,包括影响性欲。他的爱人其实才是最伟大的', '有你终生美丽', '幻想又有什么不好,至少多了三个爱你的人。', '与我想象中的不一样,很震撼人的传记电影,从中我最大的体会是:做伟人也真不容易啊~~']"
饮食男女,9.1,378354,"['看似最不能守住传统和孤独的人,坚持到最后。', '你个杀千刀滴老朱,我以为你要勾引我,原来你是要拐走我滴女儿!', '我也是看完这部最后笑了的人之一,两个多小时的片子却一点也不觉得长,重要的事情发生的时候都有一桌丰盛的美食,原来这就是饮食男女,我们要吃饭,我们也要生活,生活怎么能总是波澜不惊呢,必须是有着很多的问题。没有一颗细腻的心是没办法拍出这样细腻的片子的。', '假如94年有豆瓣 着一定会是当年最精彩的一个直播贴', '中国人的闷骚拍得好到位,以及,我说归亚蕾哪来的一口标准长沙话,居然真的是长沙人啊哈哈哈']"
V字仇杀队,8.9,726489,"['Behind this mask is a man, and behind this man is an idea. And ideas are bulletproof. 异常兴奋,爽到窒息。', '还好没摘,摘了就俗了,但是作为演员一直不露脸是不是很憋屈?这个角色80%是用声音塑造的,太TM深邃了好听了!主题很好,后面鸡皮疙瘩起的。。OST棒,尤其是中间有段弥撒曲太好听了啊!!', '大家为什么看的那么爽呢?好像都到了高潮一样。要做爱,不要作战。其实大家既没有作战,也没有做爱。之所以热血沸腾比自慰爽一些的原因是,这种体验介于自慰和做爱之间——有人帮你打飞机而已。醒醒吧,你还在苟活,如果你觉得爽的话。或者殉道,或者修道,但是都没有。所以只能,抱怨,打飞机,苟活。', '这种电影掺了情爱那些东西就得降档次', '超好看!超感动!很有1984的味道~~~!']"
黑客帝国,9.0,520397,"['其中的哲学影响我的哲学道路', '新的哲学,开创动作片之先河', '看得我满面春光!!', '为数不多看不懂的电影', '红色还是蓝色药丸,永远是个问题']"
猫鼠游戏,9.0,518640,"['弗兰克(莱昂纳多·迪卡普里奥 Leonardo DiCaprio饰)是FBI有史以来年龄最小的通缉犯。他的犯罪手段神通广大,伪装身份的能力超乎常人,全美各地几乎都留下他的犯罪足迹。乔装医生、律师、飞行员,统统都是他曾经的身份。当然,弗兰克凭着这个“本领”,骗取了高达几百万的金额。                                                                              活得逍遥快乐的弗兰克这次又成功伪造了一份学历证明,去医院做起了大夫。弗兰克不但在这里认识了护士布雷达(艾米·亚当斯 Amy Adams饰),二人擦出爱火花,还通过布雷达的父亲得到了一份检察官助理的优差。然而,这只是暴风雨前夕——一双眼睛已经盯住了弗兰克,誓要把他绳之于法不可。这就是FBI探员卡尔(汤姆·汉克斯 Tom Hanks饰)。                                                                              在研究追捕弗兰克的过程中,卡尔领教到这个犯罪天才的过人智商。他屡次被弗兰克这个黄毛小子捉弄,心里又恨又不得不佩服。每当弗兰克有惊无险地从他的...                            (展开全部)', '简直就是《华尔街之狼》的前传。PS:K两礼拜书就能从小白考到各种执照,跪服....这样的天才,为非作歹必为大盗,秉公执法必为大侠,无论怎样人生都是闪亮亮的,再次跪服......PS:结尾说的是--人生难得好基友,何必天涯胜旅。', '(8/10)卡尔警官是虚构人物,但伪造犯弗兰克却真人真事,因其出色的鉴伪技术为FBI戴罪立功。必须一提的是现实中弗兰克的父母婚姻问题主要责任在父亲一方,但影片却把责任推给母亲。他的确有律师执照,但花了八周而不是两周。维基百科说弗兰克本尊在片中演一法国警察,但我没认出来。', '最佳弹幕:“阿甘被盖茨比骗很正常~”包含了好多小李日后的角色呢:精神分裂、投机家、飞行员、犯罪专家......发现小李总是在饰演那种受过世界伤害、骨子里反叛不羁、手段游刃有余、内心单纯天真的人生赢家呢,但对中产阶级又有各种点到即止的嘲讽,政治正确也需做得八面玲珑~', '真的很好看吗?我认为真的很不好看。', '小李美哭。其实这是个很温暖的故事。一个骗子,一个FBI,一个任性的孩子,一个善良的人。']"
钢琴家,9.1,341917,"['爲何我會很憐憫那個納粹士官,至少他是鋼琴家的知音。', '某种程度上可以媲美《辛德勒名单》', '如今这个民族仍然在继续受苦,苍天无眼', '可能因为刚看了拯救大兵,所以难免的觉得这里描述的世界太干净了.是的,即使你已经觉得很残忍了,它还是太干净漂亮了一点.但是我还是非常喜欢这部电影,.只要那些温暖的东西在,就好了,尽管战争的事实,实际上是要残酷得多的.', '好难过好难过。仿佛就连呼吸的功能的丧失了。\r\r战争来时。任何人的意志都受到扭曲。毫无例外。\r\r从拒绝佩戴袖章到拉着德国军官的裤子求情。\r\r人就这样一步步在战争之中沦丧。\r\r \r\r幸好还有音乐。还有艺术的伟大。伟大的艺术。']"
本杰明·巴顿奇事,8.9,670796,"['你可以像疯狗那样对周围的一切愤愤不平, 你可以诅咒命运,但是等到最后一刻到来之时, 你还得平静的放手而去。每个人在某种程度上都对自己有不同的认识,但是我们最后都会去往同一个地方。只是走的路不同罢了。你也有属于你的道路。', '阿甘正传+大鱼+摩托日记+罗拉快跑+千岁情人+第六感生死恋', '当他变成一个孩子,他开始迷惑,“我好似已经经历了一生。”他曾经的衰老,曾经的爱恋,曾经的年华,到了某一刻,只能轻轻放手,顺服地走向死亡。', '虽然明星众多,也有装逼文艺片的嫌疑,但这部片子实际有点混乱,而且似乎什么都没有说。', '时间的玩笑,时间的重量。这惊天动地的化妆...']"
看不见的客人,8.8,773817,"['大爷大妈智商这么高 家里娃却蠢到开车不系安全带 还tm发短信。。', '跟媳妇一起看的。看到一半的时候说了句最毒妇人心,指的那个情妇。后来看完,我媳妇特别藐视我,说了句男人都不是个好东西后睡了~。。我一脸尴尬~。。。总之。。。这是个好电影。', '现在能有意外结局还让人颠覆的故事,真的很难得了。结局半小时的反转再反转,能自圆其说,能刷新认识,能大呼过瘾,对一部悬疑推理片来说已经完成的相当漂亮。不会苛求太多,这样的故事和设定已经满足。', '2015年看的《罪恶之家》,2016年看的《完美陌生人》,2017年看的《看不见的客人》,共通之处就是利用剧作上的巧合和人性的叵测,将一个充满黑色悬疑的精彩故事有条不紊地讲述出来,虽然过程中猜测出女律师古德曼的身份,但劳拉却并非我预测地来个《大卫·戈尔的一生》的自我救赎......人言可畏亦难信?!', '作为一部连环反转的惊悚片,此片对观众心理的拿捏是教科书级别的。不难猜中结局,但这个过程还是太精彩了。']"
让子弹飞,8.8,1089876,"['因为对《让子弹飞》吹捧得无耻到惊世骇俗的地步,本短评已被和谐。', '承认爆米花式的好看不行么?别分析政治隐喻了不如去分析下百年孤独更给力。这次是冯小刚式的姜文,不是国产大师不是救世主,他是凡客。。。', '说姜文用力过猛的  那只能说明您受功不够 受用不起!影志老师在各方压力下更新短评 缓和了语气“姜文导演作品里最差的,远不如《阳光灿烂》和《鬼子来了》。”  难道这也是打一星的理由?您明知道阳光灿烂和鬼子来了都是中国影史经典  难道在您看来不如经典就是一星?!牛掰就别改短评!', '要是姜文拍完这部电影就宣布退休,他会被封神。', '姜文玩出来的电影,从头到尾都很放松,或者是太放松了,节奏总有点怪,有些情节也太儿戏。对白也不好,细节不如《鬼子来了》那么智慧,即便如此,这仍然是今年华语片最棒的。或者只能怪剩下那些太面货。请千万一定尽量降低期待。重看一遍,感觉这片舞台味真重啊。']"
海豚湾,9.3,273980,"['我觉得大部分看本片会有感的人,都不知道,中国的白暨豚已经灭绝8年了,也不会知道,长江里的江豚也仅剩1000左右了。与其感慨,咒骂日本人如何捕杀海豚,不如做些实际的事情,保护一下长江里的江豚吧,没几年,也将绝迹了。中国人做出来的事情,也不会比小日本好到哪儿去。', '看关于环保,动保的纪录片的最大意义就是转化为自身的行动。现在这种片子很多,如果看到10部你还没素食我怀疑你是不是要人格分裂了。', '海豚湾的鲜血让人心痛。志愿者们的勇敢无畏令人动容。', '已经多久没有哭成这个样子了', '血淋淋的海湾......影片尾声那段触目惊心的屠杀场景让人看了感觉心里堵得厉害!地球村上的每个村民都该看看这部片子。']"
西西里的美丽传说,8.9,654222,"['当我还只是十三岁时,1941年春末的那一天,我初次见到了她那一天,墨索里尼向英法宣战,而我,得到了生命里的第一辆脚踏车。                                                                              她,撩著波浪状黑亮的秀发,穿著最时髦的短裙和丝袜,踏著充满情欲诱惑的高跟鞋,来到了西西里岛上宁静的阳光小镇。她的一举一动都引人瞩目、勾人遐想,她的一颦一笑都教男人心醉、女人羡妒。玛莲娜,像个女神一般,征服了这个海滨的天堂乐园。                                                                              年仅十三岁的雷纳多也不由自主地掉进了玛莲娜所掀起的漩涡之中,他不仅跟著其他年纪较大的青少年们一起骑著单车,穿梭在小镇的各个角落,搜寻著玛莲娜的诱人丰姿与万种风情,还悄悄地成为她不知情的小跟班,如影随形地跟监、窥视她的生活。她摇曳的倩影、她聆听的音乐、她贴身的衣物都成为这个被荷尔蒙淹没的少年,最真实、最美好的情欲幻想。                                                                              然而,透过雷纳多的眼,我们也看到了玛莲娜掉进了越来越黑暗的处境之中,她变成了寡妇,而在镇民...                            (展开全部)', '看到了人性的丑恶   更是看到了人性的光辉\r\r一个性启蒙时期的少年雷纳多   爱上了成熟美艳的少妇玛莲娜\r\r那些为了能见到她 为了能碰到她  \r而骑着自行车狂奔的时刻   像是在追逐自己的幸福\r\r那些因为看到别人诋毁   自己喜欢的女人   而去报复  的小动作\r\r那个在教堂里   虔诚的跪在圣象面前\r喃喃自语的说  在我未有能力照顾好她之前    请神一定要好好保护她   的...', '原来男孩子青春期是这个样子地,原来女人美丽起来是这个样子地,原来登徒子的沉默和中年妇女的疯狂是这个样子地......', '当你不再年轻艳丽,当你的丈夫回到了身边,那么你就成了那群丑妇的朋友。', '即使美丽也不能太招摇,招摇总会惹来悲惨的下场。男人在小的时候都喜欢成熟的女人吗?那为什么长大了却又喜欢小姑娘?......', '太美,太性感.太凄凉.']"
情书,8.9,617878,"['那些没有开口的告白,最终还是让你听见了。', '无聊!找了半天真相才发现自己是个替身......傻比青年啊......', '关于藤井树的种种回忆,是你拥有的,我把它寄还给你。', '很久很久以前,电视上放了一个电影,我只看到一个镜头,是一个男生站在窗边读书。后来又过了很久,数字电视出现了,点播里有一个叫情书的电影,打开来,很巧的是,又是那个记忆里的男生在窗边读书。我听了这部电影很多年却没有看,今天看完了,又看到熟悉的那个场景,哦,原来那就是藤井树阿。', '「把名字一遍又一遍的写在借书卡上,反反复复看一张并不想知道答案的英文试卷,在告别之前偷偷的把你画在借书卡背面,希望你有一天会知道,我喜欢你」整部电影的配乐都好伤感,女主角一人分饰两个性格不同的角色演绎的非常好,青春和暗恋的心情满点,话说岩井俊二的每部电影里都有几个无厘头的奇怪角色']"
拯救大兵瑞恩,9.0,432490,"['厄本这个角色很有意思,懦弱,非常懦弱,还有一种可笑的浪漫和无知的善良。他才是你我他,对战争的残酷抱有一种可耻的畏惧,并对其有好心的幻想。可惜事实并非如此,战争就是你死我活,战争是考验勇气的时刻,而非善心。胆小的也许能活下来,但在战争中,你已经输了。而那些死了的勇士,他们才是胜利者', '真正意义的大导大片,开场的抢滩和结尾的瑞梅尔血战机位控制臻入神技,牛逼的主次特写像一位幸存的二战联盟老兵啐着唾沫在回忆戎马。瑞梅尔的残破桥头,米勒上尉的身后是无尽残阳,他的面前是这个略显荒谬任务的完结,他的面前也是詹姆斯瑞恩的明天。', '慕名观看,发现其实是部长镜头与手持镜头教学片,本来以为会是一部极具深度的绝佳剧情片,结果发现更像个爆米花片,战争场面占了1小时,看得我头疼。煽情部分不仅没能让我感动反而觉得啰嗦。你们都被感动的落泪,像老纸这种看2012都能哭的却连眼眶都没湿。只觉得汉克斯台词功力很赞。失望。', '让我感动得哭了.', '找斯皮尔伯格拍,肯定没错,非常正统的美国片']"
小鞋子,9.2,264681,"['说心里话,这个成为经典是靠人们摸着心评价的,不是片子本身有多好。', '美丽而清贫的童年', '你说你像记录片,我选择相信。一切正如简介所言,一切也不超出这个故事,导演马基迪懂得,怎样将一个感人的故事讲好,并且也只将注意力集中在故事上。阿里的眼泪,以及获奖时无声的表情,最后的高潮部分相当感人,真是天堂的孩子才会有的演技,让人不得不去想像或许这真是一部真实记录片了,最美的奔跑', '少年之爱,不染任何杂质,晶莹剔透。我认为这正是这部电影要表达的主题之一。当然,有尊严的活着,照样也能有如此安静而幸福的生活。影片给成人们许多看不到视角来观看这个世界', '电影里很多日用品看起来都像中国货:铅笔、笔记本、塑料拖鞋']"
美国往事,9.2,285928,"['两场强暴戏毕竟是吃不消,男性的传奇之路上似乎最少不得的就是美丽而无人格的女性牺牲品', '太好看了。我喜欢它的叙事手法,少年、中年、老年穿插在一起,处理得很成熟干练。配乐非常棒。', '一定要有耐心去看完的电影.又是时间,又是时间里丢失的东西.有一些伤感.', '如果有一部黑帮片能和《教父》比肩,在我心里它只能是《美国往事》', '“青春和强壮会随着锋利的剑而消亡” 大干一场的青春,不曾虚度的十年。岁月让人枯萎,而我们现在有的只有回忆......包罗万象的年代史诗,4个多小时的大银幕体验,电影节完美句点。']"
音乐之声,9.0,399451,"['很棒的电影,唱段经久不息,流传至今。', '难以被超越的音乐剧经典~~', '从小看到现在,大概有50遍了吧。', '原谅我,我真的不知道它好看在哪里。', '会好看的电影,音乐非常好听,男主角的小孩真多啊!好可爱']"
穿条纹睡衣的男孩,9.1,325088,"['穿小短西裤衬衫背心的宝贝,眼睛像透明湖水能看穿一切的纯净。以为穿条纹睡衣的男孩会化作烟囱里的浓烟,可这么一个仓促的结局,大雨像硫酸一样砸向心脏。', '无论你之前是什么样的人,在穿上这件条纹睡衣之后,都会变成一样的人。这部电影主题深得我心啊,故事讲得也不错,镜头运用,结局处理都很出色,特别是结尾处那个长达数秒的长镜头发人深省。', '我一直以为会有传统电影中“最后一分钟营救”的那种结局,我一直理所当然地认为主角不死的光环会在这个男孩的身上,以至于看到最后一幕后我很久都没法接受。说到底这是一部纳粹电影。', '每一个""纳粹""的孩子, 上辈子都是折翼的天使', '如果有个惊喜的结局,犹太人反而会被妖魔化']"
致命魔术,8.9,573770,"['一个与同胞兄弟轮流上台享受欢呼与掌声,一个自我牺牲自我毁灭让复制品延续艺术生命。人性泯灭在狂热之中。', '这个片子有两个败点,其一:模式天才的胞弟出现太过唐突,显得有些老套;其二:用科幻成分作为支点,略显编剧底气不足。不过整体看来,属于上乘之作。', '黑寡妇勾引完金刚狼勾引蝙蝠侠,最后玩腻了一走了之', '说穿了不管是孪生兄弟还是复制人,让他们对舞台上的成功如此痴迷的不过是观众脸上惊奇的表情和如雷的掌声。当我们一直生活在需要别人给予肯定的怪圈之下,我们就迷失了当初的自己。', '人类的历史是斗争的历史,斗争的历史是牺牲的历史。现实残酷又悲惨,比起真相,人们更需要奇迹和魔法。我们每天杀死自己,我们选择被愚弄。  诺兰:“《致命魔术》拍得比较仓促,因为制片方希望能够赶在06年内上映。虽然我做到了,但如果有更多时间,这部电影会更好。”']"
七宗罪,8.8,670845,"['因为看的年代晚了 所以惊喜全无~', '阴沉而绝望。基督教用撒旦的七个恶魔形象来代表七种罪恶:傲慢,嫉妒,暴怒,懒惰,贪婪,暴食,以及淫欲。一个变态的宗教杀手,平时连一只鸡也不杀,但他找到了依据来实施对人的毛骨悚然的谋杀。有什么能比一个人做魔鬼的行径更为恐怖的吗?台词:“这是个美好的世界,值得我们为之奋斗。我同意后半句', '从它开始喜欢上摩根弗里曼', '色调太深沉,纽约的雨一直下,混乱的街区,血腥的现场。有些画面好恶心,分2天看完的,特别喜欢老警察,演技台词都是一流的。还有万万没想到的结局。', '这才是高智商电影行吗,剧中人物比其他悬疑片人物智商高多了......整部片子气氛很好,解密的话可能不够刺激,不过刺激的话就不是芬奇了,芬奇的电影一直就是这么冷冰冰的没有生气。']"
低俗小说,8.8,570943,"['《低俗小说》由“文森特和马沙的妻子”、“金表”、“邦妮的处境”三个故事以及影片首尾的序幕和尾声五个部分组成。看似独立的小故事里面,却又有环环相扣的人和事。                                                                              盗贼“小南瓜”和“小兔子”在早餐店里打劫,却遇上了天大的麻烦——黑社会成员朱尔斯(塞缪尔•杰克逊Samuel L. Jackson饰)和文森特(约翰•特拉沃尔塔John Travolta饰)在店内用餐,可谓天外有天。二人是否会放过两名小盗贼?                                                                              而文森特是黑社会大哥马沙•华莱士(文•瑞姆斯Ving Rhames饰)的手下,马沙下命令让他陪妻子一个晚上,明知如有雷池必死无疑,但面对马沙妻子美艳诱惑,文森特该怎么办。                                                                              文森特的故事还没完,拳击手布奇(布鲁斯•威利斯Bruce Willis饰)的出现将令他的人生从此改变。布奇有一块祖传金表,就是因为这块金表,他和马沙分享了一个耻辱的秘密。                                                                              故事环状结构,回...                            (展开全部)', '非线性的叙事电影的代表作。结构巧妙而富有深意,精彩的对白。片中每个人的身上都有着美好的品质,却都无可救药的走向了黑暗与迷茫。各个段落不分首尾,互补结构,开头和结尾相连,暗示现实中类似影片中的情节总在发生,永不停歇。台词:为什么我们一定要不停地说废话来维持气氛?只有当你找到一个真正特别的人时,才能闭嘴享受片刻的沉默。', '你的漫漫人生,我有多少戏份', '怎么会有人说这部电影不好?五年间我看了至少六七遍,它是这么好玩而且嚼劲十足,开心得让人觉得在读一本好小说,昆丁是个很赞的story teller,这不就够了吗。', '昆汀有三宝,恋足,逼叨,配乐屌。', '昆汀在这部集中展现了他的恶趣味:恋脚,屁眼,假奶,穿洞,SM,血浆。台词功力超屌!杀人时间还太早,再聊一会儿。']"
沉默的羔羊,8.8,567606,"['最后一个镜头与T-Bag神似!电影一般,不过汉尼拔越狱那段非常精彩!看评论有人自作聪明的评论这段屋子里怎么没有监视器?是电影一个致命BUG.明显故事背景时间没搞清楚,还不如说在汉尼拔身上植入一个GPS呢.', '手指触碰的镜头好美!', '面对阴险、深邃、睿智的眼神,面对善良、疑惑、稚嫩的眼神,我同时看到了一丝迷茫与矛盾,对人性理解上的茫然,对自己内心世界与离经叛道的行为的矛盾辩解,他们对自身性格的了解都是那么的缥缈,这也许就是两人吸引对方的共通点吧!', '不觉得它是一部恐怖电影', '一点也不恐怖']"
被嫌弃的松子的一生,8.9,510459,"['是嘲讽吧——你以为人生要完了的时候它还在继续,你以为人生可以重新开始的时候,人生已完。', '""小时候,谁都觉得自己的未来闪闪发光,不是吗   但是一旦长大,没有一件事会遂自己心愿""      她总是想着办法,即便是些常人看起来怪异可笑的办法来面对不太公平的生活遭遇.      看得我真他妈压抑.   我就是无比恐惧自己的生活会变成这个样子   导演和编剧把我对我生活的梦魇般的臆想变成了胶片', '但是她说,我要跟着他,就算下地狱,那时候真美。太宰治说:难道纯真无暇的信赖之心也算是罪过吗?', '她只是怕寂寞......', '不过想说所谓爱情以及生活远没有那么崇高,把愚昧夸大成宽容和勇敢令人深感无趣。']"
蝴蝶效应,8.8,630542,"['尽管有破绽,但是构思的巧妙和创新足以弥补,不能用科学的角度来分析艺术', '剧情的细节设计过于完美,以至于反而是最基本的动机设计薄弱了些。我也很想像女主角最初质问男主角那样质问一下编剧:既然男主角真的这么爱女主角,爱到不惜勒死自己也要让她获得幸福的地步,那为什么他离开女主角七年,却甚至一个电话都没给她打过(而且似乎性生活也挺美满的)?', '过去能救赎吗?或只能放弃执念,放眼向前。', '前半段是“诱惑肌肤”,后半段是“疾走罗拉”。通过大脑开外挂,不断拓扑出各种现实,最后一步步修正回原点。你无法改变一个人又不毁掉他。软科幻,硬惊悚,震撼结尾。', '这部片一定要看导演剪辑版!最后的胎儿简直震撼人心!!!然后还特地追了几个不同版本的结局,其实也挺各有千秋的!']"
